-2091,-270460,-270222,-269751,-269253,-267946,-266603,-264246,-260991,-256845,-252031,-246365,-241175,-236581,-232344,-229350,-227388,-226443,-226832,-228300,-230821,-234444,-238787,-243933,-249019,-253911,-258628,-262091,-264948,-266784,-267923,-269239,-269909,-999999
-545,-270829,-270950,-270683,-270812,-271022,-270825,-270918,-271045,-270718,-270868,-271146,-271065,-270811,-271111,-271022,-270672,-270984,-271204,-270851,-270758,-271113,-270984,-271358,-270698,-271079,-270983,-270908,-270955,-271170,-270954,-270903,-270968,-270768
-2699,-270769,-270769,-270725,-270790,-270969,-271023,-271065,-271204,-270773,-270979,-271060,-271122,-271256,-270893,-270719,-271176,-271266,-271218,-271133,-270928,-271151,-270958,-270772,-270822,-271075,-270875,-270998,-270979,-271069,-271058,-271352,-270875,-270840
-2322,-271046,-270969,-271201,-271051,-271180,-270906,-270628,-271065,-271151,-271079,-271156,-270775,-271084,-271003,-271342,-270886,-271395,-271291,-270997,-270907,-270787,-271184,-271247,-270917,-271122,-271077,-999999,-271098,-271072,-271245,-271065,-271216,-271123
-2733,-271214,-271065,-270983,-271022,-271199,-271108,-271381,-270869,-271140,-271194,-271089,-271202,-271115,-271117,-270925,-271115,-270984,-271526,-271022,-271044,-271098,-271022,-999999,-271040,-271435,-271144,-270954,-270755,-270722,-270975,-270998,-270974,-271209
-2357,-267298,-265991,-264084,-261862,-258907,-255162,-251792,-247756,-243881,-240109,-236717,-233625,-230873,-228788,-226953,-225765,-225090,-224926,-225358,-226332,-227857,-229717,-232126,-235134,-238103,-241668,-245112,-248935,-252491,-255890,-258451,-261408,-263366
-2137,-270456,-999999,-270045,-269718,-268713,-267405,-265206,-262360,-257987,-252771,-246958,-241249,-235886,-231504,-227939,-225816,-224900,-225308,-226990,-229695,-233687,-238532,-243962,-249246,-254736,-259422,-262959,-265736,-267550,-268310,-269349,-270153,-270547
-2316,-266169,-264566,-262235,-259301,-256227,-252477,-248671,-244761,-241044,-237716,-234544,-999999,-229172,-227390,-226048,-225237,-225089,-225340,-226179,-227529,-229321,-231560,-234334,-237313,-240726,-244199,-247649,-251347,-254415,-257643,-260473,-262617,-264425
-1279,-263090,-260657,-258317,-255485,-252230,-248752,-245197,-241777,-238559,-235624,-232933,-999999,-228509,-226986,-225777,-225199,-225141,-225405,-226199,-227451,-228866,-999999,-233391,-235829,-238809,-241914,-244945,-248143,-251286,-254511,-257258,-259788,-261912
-2378,-267311,-265288,-263472,-260929,-257810,-254432,-250557,-246464,-242636,-999999,-235715,-232595,-230276,-228391,-226987,-226112,-225775,-225994,-226875,-228061,-229945,-232195,-234785,-237931,-241228,-244659,-248306,-251777,-255309,-258374,-261005,-263510,-265354
1145,-261328,-259112,-256575,-253484,-250520,-247622,-244320,-241336,-238265,-235548,-233161,-230767,-229159,-227594,-226544,-225978,-225862,-226202,-226831,-227990,-229795,-231856,-234330,-237160,-240166,-243585,-247018,-250487,-253729,-256832,-260044,-261969,-264069
-2301,-271076,-271335,-271285,-271083,-271026,-270912,-271270,-270925,-271137,-271175,-271051,-271089,-270860,-271036,-271122,-271046,-271112,-271112,-271118,-271162,-270932,-271122,-270755,-270943,-271178,-271247,-271104,-271483,-271166,-271198,-271194,-271079,-271032
2003,-271051,-271093,-271122,-271274,-271025,-271367,-271036,-271130,-270689,-271176,-271133,-271046,-271179,-271357,-270941,-271199,-271198,-271367,-270826,-270875,-271083,-271343,-270993,-271144,-271237,-271261,-271112,-271226,-271223,-270990,-271108,-271132,-271151
-2313,-265575,-263857,-261538,-258844,-255298,-252244,-248496,-244900,-241423,-238075,-235094,-232400,-230274,-228392,-227250,-226287,-226108,-226245,-226840,-228121,-229821,-231763,-234257,-237064,-240321,-243657,-247156,-250571,-253881,-256892,-259866,-262120,-264274
2599,-999999,-270864,-270793,-270794,-270286,-269895,-268375,-266569,-263606,-259374,-253134,-246046,-239131,-233174,-228925,-226508,-226060,-227697,-231439,-236945,-243730,-250978,-257750,-263370,-266302,-268629,-269633,-270340,-270660,-270808,-271163,-271070,-271041
2118,-271070,-271137,-271015,-270988,-999999,-270961,-271022,-271003,-271382,-271443,-270979,-271238,-271234,-271478,-271157,-270794,-271114,-271093,-271169,-271201,-271156,-271083,-270844,-271031,-270993,-999999,-270957,-270879,-271079,-271072,-271022,-270827,-271266
-2797,-270929,-271195,-270961,-271015,-271098,-271187,-271004,-271176,-271103,-271140,-271396,-271007,-270750,-271263,-270941,-271190,-270965,-270974,-271284,-271331,-270807,-271160,-270922,-270943,-270965,-271061,-270853,-270960,-270715,-270943,-270912,-270932,-270919
2029,-270083,-269855,-269839,-269505,-268941,-269024,-268520,-267265,-267677,-267123,-266858,-266151,-265872,-265332,-265028,-264952,-265100,-265007,-265302,-265811,-265946,-266109,-266663,-266972,-267581,-268063,-999999,-268900,-269339,-269742,-270251,-270097,-270524
-2203,-271098,-271047,-271234,-271290,-270773,-270619,-270429,-270147,-269779,-268570,-268444,-267756,-267034,-266186,-265851,-265524,-265402,-265348,-265873,-266207,-266719,-267247,-268372,-269272,-269643,-270083,-270147,-270615,-270761,-999999,-271122,-271043,-271069
2015,-265685,-263808,-261998,-259808,-257337,-254768,-251802,-249142,-246249,-243738,-241297,-239284,-237402,-236057,-235063,-234298,-233987,-234277,-999999,-236037,-237472,-239318,-241401,-243931,-246733,-249286,-252335,-255175,-257799,-260485,-262212,-263909,-265870
-1361,-266244,-264943,-263067,-261239,-258790,-256229,-253193,-250353,-247084,-244435,-241965,-239706,-237686,-236189,-235088,-234525,-234194,-234224,-235011,-236022,-237418,-239235,-241235,-243529,-246218,-248918,-251504,-254140,-256631,-259127,-261485,-262985,-264774
2025,-262900,-261119,-258617,-255776,-252650,-249078,-245676,-242262,-238968,-235846,-233299,-230804,-228833,-227206,-226073,-225381,-225064,-225483,-226169,-227250,-228962,-230879,-233313,-236012,-239315,-242778,-245954,-999999,-253053,-255937,-259352,-261483,-263984
1103,-257442,-254727,-252070,-249041,-246248,-242915,-240048,-237408,-235032,-232550,-230492,-228818,-227398,-226194,-225497,-225115,-225203,-225571,-226321,-227622,-229015,-231137,-233381,-999999,-238771,-241909,-245002,-248315,-251520,-254707,-257560,-259671,-262342
2085,-271241,-271022,-271061,-271362,-271205,-270712,-271008,-271137,-271418,-271228,-270978,-271314,-999999,-271218,-270868,-271323,-271257,-271093,-271047,-271248,-271084,-271108,-270894,-270999,-271058,-270872,-270850,-270954,-270940,-270913,-271271,-270886,-270945
1998,-271055,-999999,-271080,-271041,-270775,-270814,-270993,-271008,-270972,-271022,-271367,-271005,-271075,-270932,-270641,-270836,-270929,-270922,-271151,-270829,-270964,-270894,-999999,-270739,-270936,-271217,-271069,-270865,-270951,-271375,-271391,-271276,-270883
2018,-260872,-258668,-255740,-252351,-248971,-245651,-242178,-238976,-236006,-233262,-230767,-228678,-227066,-225701,-224886,-224510,-224680,-225193,-226279,-227733,-229697,-231771,-234677,-237528,-240605,-244025,-247607,-250927,-254469,-999999,-260550,-262785,-264644
2604,-270719,-270814,-270784,-270604,-270040,-269244,-267664,-265267,-261428,-256416,-249555,-242422,-235645,-230273,-226388,-224543,-224707,-226963,-231154,-237215,-244389,-251909,-258528,-263890,-267077,-268775,-270002,-270775,-270812,-270754,-271136,-271681,-271848
-864,-232140,-231148,-230248,-229652,-228836,-228038,-227441,-226915,-226248,-225989,-225597,-225174,-224849,-224641,-224519,-224349,-224329,-224454,-224524,-224549,-224791,-225069,-225209,-225526,-225892,-226313,-226826,-227256,-227864,-228372,-229028,-229723,-230562
2590,-270830,-270736,-271266,-270590,-270082,-269401,-267629,-265270,-261439,-256168,-249355,-242188,-235341,-229749,-999999,-224061,-224460,-226683,-231217,-237156,-244359,-251855,-258671,-263659,-266959,-268535,-270191,-270467,-270726,-271175,-271439,-271262,-271070
-610,-270879,-270961,-271218,-999999,-270846,-271000,-271204,-271050,-270811,-271094,-271295,-271130,-271180,-999999,-271218,-270997,-271079,-271104,-271191,-270961,-271295,-271371,-271137,-271199,-271327,-271313,-270898,-271050,-270982,-271203,-270888,-270764,-271133
1978,-271065,-270988,-271439,-271305,-271340,-271281,-999999,-270975,-270993,-271130,-271227,-271046,-271079,-271172,-270945,-271093,-271223,-270850,-270989,-270880,-271266,-271147,-271324,-271501,-271132,-270993,-271407,-999999,-271079,-271069,-271226,-271285,-271103
-798,-271228,-271076,-271133,-271141,-271060,-271240,-270741,-270979,-270989,-271054,-270908,-271061,-270743,-271089,-270886,-271198,-271199,-271146,-271083,-270745,-270903,-271240,-271205,-271170,-271216,-271133,-270898,-271305,-271190,-999999,-271037,-270782,-271190
1072,-271140,-271348,-270943,-270929,-271103,-271348,-271044,-271266,-270936,-271231,-271252,-270994,-271022,-271226,-271036,-271209,-271237,-271060,-271304,-271187,-271158,-270964,-270786,-271093,-271381,-271025,-271190,-271022,-271252,-270800,-271166,-271132,-270868
-831,-230691,-229828,-228858,-227949,-227304,-226716,-225869,-225593,-225007,-224604,-224253,-224004,-223788,-223674,-223571,-223583,-223587,-223874,-224101,-224137,-224377,-224669,-225139,-225409,-225897,-226493,-999999,-227644,-228313,-228809,-229815,-230590,-231233
-1386,-264852,-263301,-260685,-258192,-254878,-999999,-247026,-243420,-239780,-236380,-233186,-230426,-228106,-226162,-224968,-223976,-223637,-223858,-224538,-226130,-227568,-229741,-232257,-235174,-238289,-241597,-245122,-248740,-251989,-255416,-258331,-260650,-262785
-803,-257522,-257024,-256634,-256072,-255884,-255828,-255615,-255030,-254884,-254895,-254615,-254894,-254562,-254207,-254348,-254259,-254106,-254221,-254528,-999999,-254657,-254583,-255043,-254912,-255406,-255655,-255760,-256105,-256107,-256372,-999999,-257003,-257676
-2218,-999999,-271142,-270936,-270392,-270495,-269831,-269536,-268521,-268035,-265553,-263970,-261631,-259733,-257386,-255780,-254636,-254484,-254716,-255798,-257425,-259268,-999999,-263391,-265562,-266641,-267886,-268897,-269598,-270466,-270591,-270645,-270788,-271079
-448,-270217,-270195,-269988,-270138,-269911,-270083,-269890,-269900,-270336,-270320,-270068,-270033,-270161,-270067,-269785,-270135,-270091,-270017,-269932,-270199,-269597,-270016,-269936,-270152,-269827,-269908,-269918,-269828,-269880,-269997,-270086,-269884,-270213
-2808,-270874,-270972,-271018,-271180,-271238,-271490,-999999,-271017,-270995,-271011,-271036,-270772,-270715,-270453,-270684,-270006,-269761,-270044,-269845,-269912,-270190,-270241,-270372,-270599,-270570,-271022,-270675,-271151,-271158,-271151,-271170,-270982,-271058
-2292,-271266,-270946,-271180,-271199,-271472,-271126,-271376,-271274,-271256,-271309,-270960,-271131,-271271,-271094,-271292,-271090,-271228,-271050,-270886,-271243,-271166,-270954,-271045,-271156,-271075,-271108,-271098,-270740,-270861,-270937,-270961,-271148,-271050
-2830,-271502,-270980,-270965,-271132,-270954,-271443,-271415,-270915,-271112,-271180,-270977,-271223,-271324,-271007,-271306,-271026,-271338,-270850,-271115,-271132,-271136,-270965,-270736,-271154,-271158,-999999,-271392,-270965,-270968,-271122,-271065,-271304,-271140
-2370,-268469,-267425,-265981,-264376,-262169,-259199,-256107,-252559,-249041,-245652,-242368,-239428,-236786,-234639,-232977,-231776,-231042,-230928,-231185,-232001,-233660,-235640,-237696,-240658,-243489,-246656,-249873,-253284,-256447,-259326,-261874,-263776,-265509
-2248,-271115,-270903,-270491,-270318,-269858,-268689,-267211,-264774,-261313,-256949,-251626,-246502,-241276,-237125,-233764,-231777,-230999,-231365,-233287,-236184,-240246,-244908,-250214,-255399,-259778,-263319,-266232,-267783,-269033,-269989,-270499,-270869,-271125
-2379,-271000,-271234,-271247,-271007,-270711,-271094,-271117,-270762,-270532,-999999,-270278,-270150,-269992,-270241,-269754,-269908,-270058,-269932,-270051,-270040,-269953,-270252,-270105,-270208,-270598,-270527,-270476,-270861,-271101,-270784,-270900,-270946,-270988
-1436,-271146,-271248,-270797,-271204,-270623,-270907,-270666,-270561,-270259,-270217,-270184,-269695,-270287,-270044,-269839,-269859,-269719,-269797,-269755,-269714,-270035,-270167,-270262,-270119,-270385,-270638,-270523,-270708,-999999,-270929,-271086,-270698,-270957
-2372,-267898,-266067,-264585,-262156,-259247,-255459,-251563,-247388,-243051,-239047,-235169,-231924,-228969,-226508,-224707,-223522,-222726,-222729,-223199,-224211,-225744,-227887,-230420,-233303,-236859,-240468,-244060,-248129,-252195,-255707,-258819,-261844,-264042
1005,-255391,-252878,-250329,-247360,-244530,-241650,-238834,-236181,-233618,-231410,-229401,-227477,-225887,-224602,-223560,-222950,-222706,-222694,-223162,-223889,-224956,-226353,-228110,-230276,-232716,-235286,-999999,-241312,-244461,-247877,-250993,-253821,-256959
-2316,-266100,-263962,-261588,-258950,-255369,-251596,-247630,-243673,-239912,-236168,-232910,-229939,-227626,-225667,-224291,-223506,-223166,-223362,-224192,-225638,-227512,-229827,-232688,-235791,-239351,-242837,-246451,-250307,-253930,-257296,-260166,-262872,-264745
1942,-270196,-269741,-268742,-268163,-266087,-999999,-260428,-255795,-250786,-245429,-239839,-234613,-230192,-226773,-224498,-999999,-223255,-224532,-226914,-230746,-235150,-240447,-245895,-251823,-257297,-261619,-264877,-267189,-268614,-269603,-270269,-270308,-270725
-2381,-266357,-264724,-262310,-259214,-256033,-252102,-248259,-244150,-240386,-236532,-233213,-230162,-227906,-226015,-224724,-223805,-223511,-223948,-224882,-226175,-228100,-230341,-233229,-236375,-239855,-243648,-247305,-251147,-999999,-258117,-261107,-263439,-265169
2561,-271266,-271160,-270800,-270403,-269937,-269239,-267848,-265428,-261719,-256128,-249038,-241668,-234960,-229283,-225407,-223418,-223582,-225860,-230069,-236245,-243835,-999999,-258567,-263841,-266797,-268816,-270249,-270542,-270731,-271090,-271040,-271199,-271194
2107,-270864,-271425,-271137,-271089,-271335,-271126,-271357,-271281,-270965,-271324,-271133,-271137,-270993,-270965,-270933,-271248,-271012,-271341,-271298,-271584,-271519,-271083,-271469,-271079,-271018,-270936,-271118,-271234,-999999,-270722,-271021,-271248,-271072
2138,-269406,-269071,-268593,-267986,-267504,-266616,-265870,-264982,-264109,-263102,-262348,-261506,-261023,-260598,-260079,-260044,-260052,-260224,-260600,-261198,-999999,-262770,-263538,-264370,-265176,-265790,-266836,-267666,-268113,-269111,-269288,-269775,-270011
-2115,-271012,-271033,-270768,-270618,-270175,-270350,-269989,-269065,-268612,-267434,-266546,-264867,-263346,-262165,-260991,-260415,-259904,-260224,-260654,-261519,-262781,-264341,-265917,-267080,-268105,-269023,-269538,-269985,-270385,-270524,-270943,-270839,-271065
2043,-264068,-262120,-259686,-257059,-253768,-250788,-247372,-244093,-241212,-238097,-235524,-233079,-231305,-229739,-228610,-228069,-227628,-227951,-228540,-229745,-231339,-233277,-235704,-238350,-241215,-244369,-247927,-251206,-254452,-257568,-260361,-262569,-264494
-1269,-263776,-261934,-259415,-256756,-253985,-250833,-247433,-244064,-240845,-999999,-235266,-232945,-231070,-229443,-228318,-227890,-227540,-227937,-228563,-229833,-231279,-233349,-235465,-238016,-240820,-243791,-246892,-249873,-252796,-255488,-258198,-260474,-262566
-21560,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
2120,-271079,-270613,-271206,-270815,-270661,-270378,-270237,-270175,-270081,-269676,-269929,-269594,-269595,-269398,-269295,-269422,-269554,-269092,-269506,-269415,-269382,-270091,-269985,-270118,-270026,-270062,-270534,-270874,-271043,-271066,-270955,-271218,-270672
2113,-263034,-261204,-258546,-255535,-252163,-999999,-245493,-241933,-238484,-235514,-232541,-230213,-228176,-226589,-225237,-224540,-224270,-224501,-225317,-226479,-228119,-230450,-232904,-235723,-239141,-242466,-246121,-249919,-253479,-256907,-259793,-262430,-264613
2570,-271103,-271166,-270715,-270741,-270269,-269484,-268287,-266254,-262820,-257831,-251053,-243923,-236986,-231051,-226803,-224546,-224407,-226481,-230693,-999999,-244111,-252467,-259110,-264411,-267470,-269192,-270431,-270646,-270690,-270818,-271055,-271217,-271083
-484,-226432,-226187,-225943,-225745,-225469,-225275,-225145,-224976,-225009,-224748,-224731,-224692,-224592,-224571,-224454,-224417,-224324,-224337,-224455,-224498,-224469,-224577,-224547,-224530,-224637,-224663,-224816,-224890,-225109,-225020,-225231,-225510,-225497
2545,-271086,-271165,-271041,-270761,-270390,-269719,-268659,-266494,-263861,-259219,-252737,-245522,-238344,-999999,-227519,-224791,-224303,-226034,-230000,-235942,-242899,-250705,-257955,-263505,-266913,-999999,-269747,-270711,-270897,-270946,-271065,-271129,-271304
-416,-270125,-270264,-269961,-270153,-270195,-269918,-270103,-270142,-269770,-270089,-270089,-269984,-270095,-270052,-270174,-270035,-269681,-270195,-269631,-270251,-270048,-269900,-270152,-270086,-269955,-269937,-269908,-270034,-999999,-270288,-270206,-270188,-270114
-777,-270740,-270964,-271036,-271108,-271266,-271090,-271104,-270864,-270955,-271022,-271295,-270746,-270775,-271119,-271022,-270850,-270804,-270707,-270926,-271018,-270674,-270627,-270943,-270811,-270784,-270804,-271061,-270846,-271094,-270679,-271109,-270851,-270925
1084,-271232,-271213,-270964,-270709,-271147,-270911,-270762,-270727,-270697,-270972,-271060,-271247,-271069,-271000,-270927,-270861,-270761,-270546,-270750,-270796,-270936,-270817,-270875,-270950,-271242,-271198,-270973,-271094,-271045,-271004,-271055,-271223,-271065
-753,-270633,-270603,-270647,-270698,-270765,-270523,-270548,-270679,-270616,-270456,-270499,-270658,-270541,-270335,-270330,-270318,-270807,-270722,-270544,-270226,-270674,-270598,-270861,-270447,-270660,-270538,-270613,-270779,-270616,-270669,-270894,-270804,-270662
-1315,-271017,-271140,-271291,-271118,-270632,-271043,-270533,-270471,-270850,-270722,-270927,-270711,-270704,-270779,-270786,-270637,-270433,-270723,-270762,-270644,-270636,-270811,-270651,-270955,-270764,-270774,-270803,-270988,-270701,-271108,-999999,-270940,-271226
-275,-268526,-268368,-268197,-268291,-268381,-268598,-268521,-268161,-268280,-268517,-268438,-268577,-268256,-268530,-268378,-268247,-268171,-268167,-268341,-268498,-268361,-268176,-268220,-268238,-268473,-268507,-999999,-268193,-268677,-268602,-268494,-268513,-268692
-2142,-271473,-271170,-999999,-271057,-271003,-270831,-270804,-270821,-270382,-270234,-269817,-269635,-269477,-269453,-268309,-268287,-268560,-268692,-268507,-268571,-268818,-269106,-269657,-270318,-270363,-270640,-270986,-270860,-271277,-271205,-271039,-271190,-271126
-522,-271003,-270812,-271166,-271003,-271184,-270968,-270961,-271036,-270793,-270925,-270694,-270805,-270850,-270684,-271128,-270807,-270704,-271237,-270950,-270747,-270908,-271022,-270744,-270712,-999999,-270918,-270990,-270840,-270922,-270993,-271113,-270903,-270800
-2301,-270941,-271122,-271101,-271003,-270936,-270996,-271033,-270965,-271100,-271205,-271222,-271259,-270718,-271031,-270864,-271029,-270907,-270926,-271054,-270857,-271007,-271051,-271309,-270993,-271173,-271415,-271098,-270974,-271122,-271022,-270940,-271076,-271464
-2270,-999999,-271327,-271094,-270836,-271161,-271177,-271014,-270736,-270954,-271255,-271112,-270986,-271105,-999999,-270689,-270918,-271086,-270924,-270984,-270715,-270941,-271027,-271033,-270815,-270774,-271040,-270786,-270826,-270926,-270782,-270984,-271276,-270907
-2356,-270865,-270608,-270794,-999999,-270872,-270898,-271027,-271237,-270804,-270984,-270651,-270693,-270990,-270909,-271086,-270932,-270556,-270819,-270524,-270807,-270761,-271050,-271141,-270923,-271022,-270841,-270929,-270815,-270750,-270523,-270861,-270975,-271160
-1262,-270683,-271004,-270912,-270943,-271069,-270998,-270807,-271108,-271161,-270907,-271137,-270961,-271036,-271123,-270893,-270979,-271068,-999999,-270839,-270979,-270815,-270940,-271098,-271199,-271040,-270836,-270897,-270850,-270929,-271117,-271066,-271154,-271026
-2362,-270798,-270194,-269967,-269662,-269492,-268907,-268754,-267992,-267440,-266985,-266336,-265850,-265480,-264864,-264612,-264507,-264486,-264149,-264372,-264879,-265085,-265516,-266282,-999999,-267102,-267576,-268260,-268774,-269492,-269322,-269696,-270297,-270149
1140,-270030,-269769,-269623,-269168,-268643,-268417,-267686,-267500,-267036,-266527,-265924,-265571,-264860,-264688,-264498,-264088,-264353,-264567,-264444,-264864,-265465,-265362,-266289,-999999,-267464,-267929,-268050,-269000,-269043,-269559,-269859,-270174,-270270
-2284,-266058,-264362,-262484,-259910,-256825,-253405,-249501,-245698,-242022,-238434,-235201,-232423,-230060,-228008,-226589,-225583,-225315,-225269,-226066,-227083,-228678,-230766,-233312,-236201,-239304,-242796,-246107,-249807,-253212,-256592,-259385,-261856,-263777
1983,-270447,-270118,-269915,-268970,-267883,-999999,-263301,-259741,-254980,-249316,-243716,-238235,-233460,-229580,-226794,-225337,-225430,-226513,-229158,-232962,-237878,-243621,-249643,-255466,-260605,-264200,-999999,-268261,-269308,-269820,-270651,-270715,-270429
-2296,-269922,-269575,-269057,-268638,-268226,-267066,-266783,-265721,-264803,-263996,-262978,-261951,-260905,-260275,-259664,-259156,-258774,-258777,-258981,-259644,-259659,-260612,-261451,-262381,-263266,-264745,-265401,-266430,-267054,-267702,-268435,-268856,-269222
2571,-271324,-271252,-270972,-271169,-271009,-270955,-270601,-270400,-269391,-268672,-267332,-265799,-264142,-262030,-260301,-259539,-258899,-259628,-261305,-262996,-265216,-267019,-268320,-269484,-270344,-270477,-271097,-271045,-271007,-271072,-271147,-271044,-271090
2120,-271227,-271165,-270860,-271022,-270722,-271074,-271314,-270990,-271319,-271104,-271352,-271079,-270965,-271129,-271284,-270936,-270782,-270840,-271184,-271003,-271163,-270807,-270942,-271043,-271165,-270936,-270940,-271061,-271007,-270979,-271122,-271127,-270831
-2793,-270804,-271415,-270864,-270843,-270733,-270865,-271111,-271127,-271022,-270841,-271216,-270950,-270727,-271033,-271263,-271098,-271050,-270933,-271109,-270533,-270790,-270765,-270951,-270726,-271029,-270998,-270947,-271126,-271238,-270876,-270958,-270983,-271132
2130,-270989,-999999,-270679,-270822,-271011,-270903,-270983,-271055,-270965,-270798,-271093,-271156,-271608,-271086,-271262,-270821,-270793,-270893,-271026,-271094,-270900,-270750,-999999,-270679,-271086,-270998,-271160,-271126,-270893,-270941,-271115,-270875,-270893
2082,-271257,-270803,-270968,-271176,-271160,-270914,-271183,-271084,-270896,-271277,-270793,-270898,-270836,-999999,-270784,-271099,-271090,-270870,-271074,-271054,-271291,-271046,-271137,-270922,-271003,-271176,-271036,-271584,-270931,-270932,-271218,-270770,-271040
2163,-270914,-271003,-271122,-271065,-270979,-271051,-270889,-271127,-270817,-270915,-270908,-270970,-271244,-271194,-999999,-270802,-270950,-271119,-270927,-270826,-271133,-271008,-271133,-271112,-270831,-270993,-270951,-270818,-270798,-270986,-271050,-270927,-271022
1056,-271155,-271118,-270993,-999999,-271219,-270983,-271036,-270797,-271032,-271223,-271008,-271019,-271012,-271000,-270866,-270907,-270936,-271137,-271060,-270788,-270673,-270900,-270922,-270961,-270925,-270836,-271173,-270997,-271051,-270922,-270851,-270855,-270993
