line_no,cmd,sweep_mode,base_x,base_y,legacy_5param,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
326,RECAL 3 0 9999 255 64 4 80,0,9999,255,0,64,4,80,191.000000,33,0,ParabolaNotDownward,968.000000,Flat,15,-225584.000000,,,,0,
327,RECAL 3 1 9999 253 64 4 80,1,9999,253,0,64,4,80,2213.000000,33,1,Ok,242944.000000,NonMono,16,-225595.000000,15.675329,16,2275.701314,5,[14]=-228495;[15]=-225970;[16]=-225595;[17]=-227343;[18]=-231189
328,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,365.000000,33,1,Ok,3219.000000,NonMono,15,-225831.000000,14.516228,15,423.064911,17,[7]=-226315;[8]=-226201;[9]=-226105;[10]=-226003;[11]=-225938;[12]=-225882;[13]=-225849;[14]=-225843;[15]=-225831;[16]=-225864;[17]=-225897;[18]=-225959;[19]=-226008;[20]=-226093;[21]=-226223;[22]=-226352;[23]=-226518
329,RECAL 3 1 9999 423 64 4 80,1,9999,423,0,64,4,80,1323.000000,33,1,Ok,107268.000000,NonMono,16,-225838.000000,15.521558,16,1385.086233,7,[13]=-228245;[14]=-226661;[15]=-225853;[16]=-225838;[17]=-226603;[18]=-228213;[19]=-230592
330,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-599.000000,33,1,Ok,3713.000000,NonMono,16,-223559.000000,15.266286,15,-537.934857,31,[1]=-226785;[2]=-226336;[3]=-225891;[4]=-225516;[5]=-225179;[6]=-224899;[7]=-224606;[8]=-224347;[9]=-224132;[10]=-223977;[11]=-223833;[12]=-223717;[13]=-223633;[14]=-223576;[15]=-223566;[16]=-223559;[17]=-223600;[18]=-223662;[19]=-223748;[20]=-223865;[21]=-224007;[22]=-224177;[23]=-224371;[24]=-224582;[25]=-224834;[26]=-225081;[27]=-225372;[28]=-225676;[29]=-226002;[30]=-226331;[31]=-226716
331,RECAL 3 1 9999 -538 64 4 80,1,9999,-538,0,64,4,80,-1283.000000,33,1,Ok,77253.000000,NonMono,16,-223565.000000,15.976169,16,-1219.095322,9,[12]=-228343;[13]=-226220;[14]=-224722;[15]=-223849;[16]=-223565;[17]=-223873;[18]=-224768;[19]=-226277;[20]=-228378
332,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,489.000000,33,1,Ok,5061.000000,NonMono,14,-226048.000000,14.756894,15,548.027576,17,[6]=-227079;[7]=-226871;[8]=-226650;[9]=-226508;[10]=-226356;[11]=-226240;[12]=-226158;[13]=-226098;[14]=-226048;[15]=-226059;[16]=-226075;[17]=-226110;[18]=-226205;[19]=-226308;[20]=-226456;[21]=-226657;[22]=-226863
333,RECAL 3 1 9999 548 64 4 80,1,9999,548,0,64,4,80,-2241.000000,33,1,Ok,224187.000000,NonMono,16,-226074.000000,16.219756,16,-2176.120974,5,[14]=-230638;[15]=-227423;[16]=-226074;[17]=-226602;[18]=-229067
334,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,541.000000,33,1,Ok,5716.000000,NonMono,14,-228036.000000,14.235237,14,597.940947,17,[6]=-229046;[7]=-228818;[8]=-228607;[9]=-228450;[10]=-228295;[11]=-228177;[12]=-228111;[13]=-228052;[14]=-228036;[15]=-228037;[16]=-228055;[17]=-228151;[18]=-228267;[19]=-228389;[20]=-228561;[21]=-228763;[22]=-229027
335,RECAL 3 1 9999 598 64 4 80,1,9999,598,0,64,4,80,-2895.000000,33,1,Ok,267057.000000,NonMono,16,-228032.000000,16.160929,16,-2830.356282,5,[14]=-235189;[15]=-230093;[16]=-228032;[17]=-229111;[18]=-233376
336,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2413.000000,33,1,Ok,76103.000000,NonMono,16,-230241.000000,16.044141,16,-2348.823438,9,[12]=-235102;[13]=-233004;[14]=-231503;[15]=-230586;[16]=-230241;[17]=-230517;[18]=-231395;[19]=-232868;[20]=-234896
337,RECAL 3 1 9999 -2349 64 4 80,1,9999,-2349,0,64,4,80,-2934.000000,33,1,Ok,265954.000000,NonMono,16,-230241.000000,16.065620,16,-2869.737520,5,[14]=-236739;[15]=-231992;[16]=-230241;[17]=-231613;[18]=-236149
338,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2421.000000,33,1,Ok,77870.000000,NonMono,16,-228404.000000,16.168379,16,-2356.326484,7,[13]=-231418;[14]=-229826;[15]=-228823;[16]=-228404;[17]=-228621;[18]=-229446;[19]=-230910
339,RECAL 3 1 9999 -2356 64 4 80,1,9999,-2356,0,64,4,80,-2294.000000,33,1,Ok,228034.000000,NonMono,16,-228414.000000,16.086894,16,-2229.652424,5,[14]=-232537;[15]=-229529;[16]=-228414;[17]=-229208;[18]=-231976
340,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2527.000000,33,1,Ok,86670.000000,NonMono,16,-228419.000000,16.226559,16,-2462.093766,7,[13]=-231881;[14]=-230076;[15]=-228908;[16]=-228419;[17]=-228606;[18]=-229486;[19]=-231047
341,RECAL 3 1 9999 -2462 64 4 80,1,9999,-2462,0,64,4,80,-1376.000000,33,1,Ok,84220.000000,NonMono,16,-228420.000000,15.974879,16,-1312.100484,7,[13]=-231322;[14]=-229704;[15]=-228713;[16]=-228420;[17]=-228764;[18]=-229766;[19]=-231455
342,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2440.000000,33,1,Ok,83007.000000,NonMono,16,-229931.000000,16.013766,16,-2375.944936,9,[12]=-234982;[13]=-232788;[14]=-231214;[15]=-230236;[16]=-229931;[17]=-230228;[18]=-231188;[19]=-232763;[20]=-234991
343,RECAL 3 1 9999 -2376 64 4 80,1,9999,-2376,0,64,4,80,1234.000000,33,1,Ok,91214.000000,NonMono,15,-229926.000000,15.484784,15,1295.939134,7,[12]=-233798;[13]=-231850;[14]=-230554;[15]=-229926;[16]=-229931;[17]=-230580;[18]=-231902
344,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2460.000000,33,1,Ok,82965.000000,NonMono,16,-229152.000000,16.140235,16,-2395.439059,7,[13]=-232280;[14]=-230614;[15]=-229565;[16]=-229152;[17]=-229393;[18]=-230273;[19]=-231823
345,RECAL 3 1 9999 -2395 64 4 80,1,9999,-2395,0,64,4,80,2158.000000,33,1,Ok,225201.000000,NonMono,16,-229140.000000,15.673163,16,2220.692654,5,[14]=-231788;[15]=-229487;[16]=-229140;[17]=-230766;[18]=-234334
346,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2476.000000,33,1,Ok,82479.000000,NonMono,16,-228857.000000,16.271246,16,-2410.915016,7,[13]=-232229;[14]=-230472;[15]=-229371;[16]=-228857;[17]=-229019;[18]=-229803;[19]=-231248
347,RECAL 3 1 9999 -2411 64 4 80,1,9999,-2411,0,64,4,80,2798.000000,33,1,Ok,266468.000000,NonMono,16,-228858.000000,15.666272,16,2860.665086,5,[14]=-233169;[15]=-229393;[16]=-228858;[17]=-231521;[18]=-237349
348,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2461.000000,33,1,Ok,125718.000000,NonMono,16,-223245.000000,15.571261,16,2523.285045,7,[13]=-225952;[14]=-224209;[15]=-223307;[16]=-223245;[17]=-224053;[18]=-225733;[19]=-228329
349,RECAL 3 1 9999 2523 64 4 80,1,9999,2523,0,64,4,80,-2893.000000,33,1,Ok,271537.000000,NonMono,16,-223163.000000,16.215482,16,-2828.138072,5,[14]=-230982;[15]=-225460;[16]=-223163;[17]=-224076;[18]=-228366
350,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2366.000000,33,1,Ok,117161.000000,NonMono,16,-219138.000000,15.775764,16,2429.103056,7,[13]=-222113;[14]=-220352;[15]=-219334;[16]=-219138;[17]=-219711;[18]=-221105;[19]=-223349
351,RECAL 3 1 9999 2429 64 4 80,1,9999,2429,0,64,4,80,-2250.000000,33,1,Ok,237948.000000,NonMono,16,-219117.000000,16.054353,16,-2185.782587,5,[14]=-223205;[15]=-220203;[16]=-219117;[17]=-220004;[18]=-222896
352,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2360.000000,33,1,Ok,119189.000000,NonMono,16,-218937.000000,15.565392,16,2422.261566,7,[13]=-221485;[14]=-219839;[15]=-218990;[16]=-218937;[17]=-219697;[18]=-221243;[19]=-223629
353,RECAL 3 1 9999 2422 64 4 80,1,9999,2422,0,64,4,80,-1305.000000,33,1,Ok,83200.000000,NonMono,16,-218875.000000,16.011130,16,-1240.955482,9,[12]=-223988;[13]=-221768;[14]=-220172;[15]=-219202;[16]=-218875;[17]=-219190;[18]=-220133;[19]=-221702;[20]=-223871
354,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2444.000000,33,1,Ok,128407.000000,NonMono,16,-219764.000000,15.546437,16,2506.185746,7,[13]=-222468;[14]=-220707;[15]=-219790;[16]=-219764;[17]=-220612;[18]=-222351;[19]=-225048
355,RECAL 3 1 9999 2506 64 4 80,1,9999,2506,0,64,4,80,1291.000000,33,1,Ok,105144.000000,NonMono,16,-219647.000000,15.627005,16,1353.508020,7,[13]=-222144;[14]=-220608;[15]=-219747;[16]=-219647;[17]=-220328;[18]=-221734;[19]=-223912
356,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2434.000000,33,1,Ok,124150.000000,NonMono,16,-222452.000000,15.591121,16,2496.364483,7,[13]=-225148;[14]=-223438;[15]=-222530;[16]=-222452;[17]=-223219;[18]=-224878;[19]=-227393
357,RECAL 3 1 9999 2496 64 4 80,1,9999,2496,0,64,4,80,2186.000000,33,1,Ok,239245.000000,NonMono,16,-222414.000000,15.653268,16,2248.613070,5,[14]=-225040;[15]=-222710;[16]=-222414;[17]=-224128;[18]=-227924
358,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2428.000000,33,1,Ok,117410.000000,NonMono,16,-222742.000000,15.554234,16,2490.216935,7,[13]=-225210;[14]=-223610;[15]=-222793;[16]=-222742;[17]=-223496;[18]=-225058;[19]=-227430
359,RECAL 3 1 9999 2490 64 4 80,1,9999,2490,0,64,4,80,2816.000000,33,1,Ok,272510.000000,NonMono,16,-222665.000000,15.748197,16,2878.992790,5,[14]=-227452;[15]=-223447;[16]=-222665;[17]=-225067;[18]=-230711
360,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,789.000000,33,1,Ok,11412.000000,NonMono,15,-230397.000000,15.107613,15,849.430452,19,[6]=-233232;[7]=-232657;[8]=-232164;[9]=-231696;[10]=-231318;[11]=-231008;[12]=-230752;[13]=-230565;[14]=-230433;[15]=-230397;[16]=-230416;[17]=-230518;[18]=-230710;[19]=-230964;[20]=-231313;[21]=-231706;[22]=-232211;[23]=-232763;[24]=-233412
361,RECAL 3 1 9999 849 64 4 80,1,9999,849,0,64,4,80,2813.000000,33,1,Ok,265619.000000,NonMono,16,-230392.000000,15.615981,16,2875.463923,5,[14]=-234330;[15]=-230769;[16]=-230392;[17]=-233195;[18]=-239124
362,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,793.000000,33,1,Ok,12797.000000,NonMono,15,-226746.000000,15.399797,15,854.599188,19,[6]=-230229;[7]=-229536;[8]=-228937;[9]=-228422;[10]=-227937;[11]=-227551;[12]=-227225;[13]=-226996;[14]=-226837;[15]=-226746;[16]=-226758;[17]=-226876;[18]=-227041;[19]=-227328;[20]=-227659;[21]=-228134;[22]=-228661;[23]=-229297;[24]=-230021
363,RECAL 3 1 9999 855 64 4 80,1,9999,855,0,64,4,80,2183.000000,33,1,Ok,236134.000000,NonMono,16,-226755.000000,15.616306,16,2245.465224,5,[14]=-229198;[15]=-226983;[16]=-226755;[17]=-228515;[18]=-232284
364,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,813.000000,33,1,Ok,13399.000000,NonMono,16,-224491.000000,15.988438,16,876.953753,17,[8]=-227398;[9]=-226724;[10]=-226136;[11]=-225635;[12]=-225226;[13]=-224924;[14]=-224688;[15]=-224531;[16]=-224491;[17]=-224546;[18]=-224690;[19]=-224939;[20]=-225261;[21]=-225700;[22]=-226239;[23]=-226873;[24]=-227627
365,RECAL 3 1 9999 877 64 4 80,1,9999,877,0,64,4,80,1284.000000,33,1,Ok,102266.000000,NonMono,16,-224503.000000,15.544750,16,1346.179002,7,[13]=-226756;[14]=-225275;[15]=-224545;[16]=-224503;[17]=-225188;[18]=-226633;[19]=-228800
366,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,519.000000,33,1,Ok,6208.000000,NonMono,15,-222815.000000,14.959102,15,578.836406,25,[3]=-225201;[4]=-224831;[5]=-224522;[6]=-224230;[7]=-223937;[8]=-223689;[9]=-223455;[10]=-223281;[11]=-223113;[12]=-222990;[13]=-222900;[14]=-222846;[15]=-222815;[16]=-222848;[17]=-222906;[18]=-223012;[19]=-223158;[20]=-223335;[21]=-223562;[22]=-223818;[23]=-224133;[24]=-224493;[25]=-224889;[26]=-225322;[27]=-225827
367,RECAL 3 1 9999 579 64 4 80,1,9999,579,0,64,4,80,-1316.000000,33,1,Ok,84383.000000,NonMono,16,-222846.000000,16.237554,16,-1251.049785,7,[13]=-226148;[14]=-224411;[15]=-223313;[16]=-222846;[17]=-223010;[18]=-223804;[19]=-225213
368,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,551.000000,33,1,Ok,6681.000000,NonMono,15,-222869.000000,14.798292,15,610.193166,25,[3]=-225361;[4]=-224986;[5]=-224635;[6]=-224289;[7]=-223994;[8]=-223737;[9]=-223497;[10]=-223299;[11]=-223150;[12]=-223010;[13]=-222916;[14]=-222872;[15]=-222869;[16]=-222895;[17]=-222966;[18]=-223061;[19]=-223241;[20]=-223418;[21]=-223661;[22]=-223954;[23]=-224263;[24]=-224624;[25]=-225055;[26]=-225531;[27]=-226062
369,RECAL 3 1 9999 610 64 4 80,1,9999,610,0,64,4,80,-2254.000000,33,1,Ok,239514.000000,NonMono,16,-222843.000000,15.973438,16,-2190.106249,5,[14]=-226615;[15]=-223774;[16]=-222843;[17]=-223886;[18]=-226889
370,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,891.000000,33,1,Ok,16942.000000,NonMono,15,-222098.000000,14.958870,15,950.835479,17,[7]=-225216;[8]=-224500;[9]=-223876;[10]=-223343;[11]=-222883;[12]=-222542;[13]=-222283;[14]=-222143;[15]=-222098;[16]=-222141;[17]=-222301;[18]=-222594;[19]=-222983;[20]=-223473;[21]=-224083;[22]=-224817;[23]=-225675
371,RECAL 3 1 9999 951 64 4 80,1,9999,951,0,64,4,80,-2895.000000,33,1,Ok,272865.000000,NonMono,16,-222060.000000,16.279445,16,-2829.882220,5,[14]=-230221;[15]=-224572;[16]=-222060;[17]=-222788;[18]=-226843
372,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2257.000000,33,1,Ok,79776.000000,NonMono,16,-226733.000000,15.934840,16,-2193.260641,9,[12]=-231328;[13]=-229289;[14]=-227838;[15]=-226977;[16]=-226733;[17]=-227060;[18]=-228000;[19]=-229579;[20]=-231750
373,RECAL 3 1 9999 -2193 64 4 80,1,9999,-2193,0,64,4,80,-2930.000000,33,1,Ok,268937.000000,NonMono,16,-226731.000000,16.134906,16,-2865.460375,5,[14]=-233917;[15]=-228774;[16]=-226731;[17]=-227936;[18]=-232434
374,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2357.000000,33,1,Ok,86174.000000,NonMono,16,-225914.000000,15.849051,16,-2293.603795,7,[13]=-228422;[14]=-226974;[15]=-226124;[16]=-225914;[17]=-226332;[18]=-227397;[19]=-229155
375,RECAL 3 1 9999 -2294 64 4 80,1,9999,-2294,0,64,4,80,-2301.000000,33,1,Ok,237080.000000,NonMono,16,-225885.000000,16.203901,16,-2236.184397,5,[14]=-230545;[15]=-227241;[16]=-225885;[17]=-226453;[18]=-229044
376,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2369.000000,33,1,Ok,83541.000000,NonMono,16,-226541.000000,16.075364,16,-2304.698544,7,[13]=-229565;[14]=-227904;[15]=-226889;[16]=-226541;[17]=-226799;[18]=-227707;[19]=-229283
377,RECAL 3 1 9999 -2305 64 4 80,1,9999,-2305,0,64,4,80,-1395.000000,33,1,Ok,90512.000000,NonMono,16,-226511.000000,16.289200,16,-1329.843199,7,[13]=-230211;[14]=-228295;[15]=-227054;[16]=-226511;[17]=-226659;[18]=-227502;[19]=-229057
378,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2274.000000,33,1,Ok,76389.000000,NonMono,16,-227683.000000,16.019733,16,-2209.921067,9,[12]=-232235;[13]=-230248;[14]=-228837;[15]=-227986;[16]=-227683;[17]=-227948;[18]=-228818;[19]=-230263;[20]=-232318
379,RECAL 3 1 9999 -2210 64 4 80,1,9999,-2210,0,64,4,80,1202.000000,33,1,Ok,86320.000000,NonMono,16,-227688.000000,15.638809,16,1264.555235,7,[13]=-229812;[14]=-228501;[15]=-227784;[16]=-227688;[17]=-228261;[18]=-229419;[19]=-231263
380,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2284.000000,33,1,Ok,74204.000000,NonMono,16,-229147.000000,16.090735,16,-2219.637062,9,[12]=-233723;[13]=-231766;[14]=-230349;[15]=-229459;[16]=-229147;[17]=-229381;[18]=-230167;[19]=-231524;[20]=-233501
381,RECAL 3 1 9999 -2220 64 4 80,1,9999,-2220,0,64,4,80,2134.000000,33,1,Ok,223057.000000,NonMono,16,-229134.000000,15.753925,16,2197.015701,5,[14]=-231959;[15]=-229623;[16]=-229134;[17]=-230562;[18]=-233892
382,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2293.000000,33,1,Ok,71789.000000,NonMono,16,-231746.000000,16.269507,16,-2227.921971,9,[12]=-236585;[13]=-234597;[14]=-233129;[15]=-232181;[16]=-231746;[17]=-231899;[18]=-232553;[19]=-233770;[20]=-235510
383,RECAL 3 1 9999 -2228 64 4 80,1,9999,-2228,0,64,4,80,2775.000000,33,1,Ok,263993.000000,NonMono,16,-231718.000000,15.692806,16,2837.771223,5,[14]=-235983;[15]=-232307;[16]=-231718;[17]=-234206;[18]=-239798
384,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2358.000000,33,1,Ok,111361.000000,NonMono,16,-221804.000000,15.684245,16,2420.736980,7,[13]=-224477;[14]=-222830;[15]=-221950;[16]=-221804;[17]=-222415;[18]=-223821;[19]=-225974
385,RECAL 3 1 9999 2421 64 4 80,1,9999,2421,0,64,4,80,-2935.000000,33,1,Ok,272988.000000,NonMono,16,-221778.000000,16.039105,16,-2870.843581,5,[14]=-228381;[15]=-223493;[16]=-221778;[17]=-223254;[18]=-227971
386,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2339.000000,33,1,Ok,110155.000000,NonMono,16,-220032.000000,15.761081,16,2402.044323,7,[13]=-222950;[14]=-221193;[15]=-220229;[16]=-220032;[17]=-220602;[18]=-221959;[19]=-224132
387,RECAL 3 1 9999 2402 64 4 80,1,9999,2402,0,64,4,80,-2294.000000,33,1,Ok,231717.000000,NonMono,16,-219996.000000,16.123739,16,-2229.505044,5,[14]=-224402;[15]=-221215;[16]=-219996;[17]=-220728;[18]=-223408
388,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2256.000000,33,1,Ok,103988.000000,NonMono,16,-218026.000000,15.842683,16,2319.370734,7,[13]=-220869;[14]=-219219;[15]=-218281;[16]=-218026;[17]=-218509;[18]=-219707;[19]=-221663
389,RECAL 3 1 9999 2319 64 4 80,1,9999,2319,0,64,4,80,-1368.000000,33,1,Ok,88898.000000,NonMono,16,-218014.000000,15.933624,16,-1304.265504,7,[13]=-220969;[14]=-219306;[15]=-218311;[16]=-218014;[17]=-218396;[18]=-219498;[19]=-221254
390,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2244.000000,33,1,Ok,105182.000000,NonMono,16,-218069.000000,15.602825,16,2306.411302,7,[13]=-220355;[14]=-218904;[15]=-218143;[16]=-218069;[17]=-218700;[18]=-220076;[19]=-222174
391,RECAL 3 1 9999 2306 64 4 80,1,9999,2306,0,64,4,80,1250.000000,33,1,Ok,94230.000000,NonMono,16,-217985.000000,15.567266,16,1312.269064,7,[13]=-220238;[14]=-218795;[15]=-218023;[16]=-217985;[17]=-218644;[18]=-220006;[19]=-222070
392,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2261.000000,33,1,Ok,106235.000000,NonMono,16,-217747.000000,15.677538,16,2323.710150,7,[13]=-220217;[14]=-218710;[15]=-217865;[16]=-217747;[17]=-218346;[18]=-219665;[19]=-221747
393,RECAL 3 1 9999 2324 64 4 80,1,9999,2324,0,64,4,80,2170.000000,33,1,Ok,233786.000000,NonMono,16,-217699.000000,15.537715,16,2232.150859,5,[14]=-219885;[15]=-217787;[16]=-217699;[17]=-219597;[18]=-223385
394,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2307.000000,33,1,Ok,106681.000000,NonMono,16,-221011.000000,15.695217,16,2369.780870,7,[13]=-223627;[14]=-222044;[15]=-221170;[16]=-221011;[17]=-221628;[18]=-222997;[19]=-225137
395,RECAL 3 1 9999 2370 64 4 80,1,9999,2370,0,64,4,80,2809.000000,33,1,Ok,273501.000000,NonMono,16,-221021.000000,15.509076,16,2871.036302,17,[8]=-315752;[9]=-291809;[10]=-271316;[11]=-254490;[12]=-241089;[13]=-231046;[14]=-224384;[15]=-221059;[16]=-221021;[17]=-224192;[18]=-230484;[19]=-239941;[20]=-252455;[21]=-268016;[22]=-286439;[23]=-307661;[24]=-331416
396,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-201.000000,33,0,ParabolaNotDownward,244.000000,Flat,10,-224767.000000,,,,0,
397,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-337.000000,101,1,Ok,5052.000000,NonMono,47,-224760.000000,45.066626,45,-156.733496,33,[31]=-225049;[32]=-225021;[33]=-224973;[34]=-224959;[35]=-224905;[36]=-224887;[37]=-224848;[38]=-224819;[39]=-224809;[40]=-224805;[41]=-224791;[42]=-224777;[43]=-224776;[44]=-224778;[45]=-224784;[46]=-224767;[47]=-224760;[48]=-224778;[49]=-224808;[50]=-224803;[51]=-224812;[52]=-224827;[53]=-224836;[54]=-224855;[55]=-224856;[56]=-224843;[57]=-224846;[58]=-224877;[59]=-224903;[60]=-224910;[61]=-224931;[62]=-224950;[63]=-224968
398,RECAL 3 0 9999 -157 64 4 80,0,9999,-157,0,64,4,80,-221.000000,33,0,ParabolaNotDownward,370.000000,Flat,15,-224777.000000,,,,0,
399,RECAL 3 1 9999 -157 64 4 80,1,9999,-157,0,64,4,80,2796.000000,33,1,Ok,270127.000000,NonMono,16,-224785.000000,15.628294,16,2858.513177,5,[14]=-228838;[15]=-225194;[16]=-224785;[17]=-227566;[18]=-233522
400,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-587.000000,33,1,Ok,3808.000000,NonMono,16,-222772.000000,15.981453,16,-523.074188,17,[8]=-223688;[9]=-223471;[10]=-223269;[11]=-223127;[12]=-222996;[13]=-222894;[14]=-222820;[15]=-222776;[16]=-222772;[17]=-222784;[18]=-222831;[19]=-222887;[20]=-222989;[21]=-223109;[22]=-223217;[23]=-223385;[24]=-223590
401,RECAL 3 1 9999 -523 64 4 80,1,9999,-523,0,64,4,80,2154.000000,33,1,Ok,232785.000000,NonMono,16,-222766.000000,15.655227,16,2216.620908,5,[14]=-225319;[15]=-223074;[16]=-222766;[17]=-224405;[18]=-227956
402,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-658.000000,33,1,Ok,5105.000000,NonMono,15,-222382.000000,15.645978,16,-595.416090,25,[3]=-225650;[4]=-225130;[5]=-224673;[6]=-224256;[7]=-223876;[8]=-223537;[9]=-223243;[10]=-222988;[11]=-222792;[12]=-222634;[13]=-222514;[14]=-222436;[15]=-222382;[16]=-222382;[17]=-222406;[18]=-222478;[19]=-222585;[20]=-222728;[21]=-222910;[22]=-223107;[23]=-223347;[24]=-223599;[25]=-223914;[26]=-224242;[27]=-224628
403,RECAL 3 1 9999 -595 64 4 80,1,9999,-595,0,64,4,80,1223.000000,33,1,Ok,88135.000000,NonMono,16,-222369.000000,15.587465,16,1285.349861,7,[13]=-224529;[14]=-223140;[15]=-222432;[16]=-222369;[17]=-222968;[18]=-224240;[19]=-226165
404,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-612.000000,33,1,Ok,4465.000000,NonMono,16,-224994.000000,16.011846,16,-547.952615,29,[2]=-228355;[3]=-227876;[4]=-227433;[5]=-227022;[6]=-226658;[7]=-226336;[8]=-226052;[9]=-225802;[10]=-225573;[11]=-225403;[12]=-225248;[13]=-225127;[14]=-225068;[15]=-225010;[16]=-224994;[17]=-225016;[18]=-225048;[19]=-225123;[20]=-225225;[21]=-225359;[22]=-225517;[23]=-225714;[24]=-225949;[25]=-226186;[26]=-226426;[27]=-226722;[28]=-227040;[29]=-227379;[30]=-227739
405,RECAL 3 1 9999 -548 64 4 80,1,9999,-548,0,64,4,80,-1396.000000,33,1,Ok,92135.000000,NonMono,16,-225011.000000,16.014990,16,-1331.940039,7,[13]=-228169;[14]=-226413;[15]=-225354;[16]=-225011;[17]=-225335;[18]=-226346;[19]=-228033
406,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,345.000000,33,0,ParabolaNotDownward,2769.000000,Flat,14,-221980.000000,,,,0,
407,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,209.000000,101,1,Ok,34190.000000,NonMono,49,-221985.000000,48.827534,49,404.310136,37,[31]=-224003;[32]=-223809;[33]=-223605;[34]=-223417;[35]=-223247;[36]=-223060;[37]=-222926;[38]=-222780;[39]=-222642;[40]=-222525;[41]=-222414;[42]=-222316;[43]=-222242;[44]=-222142;[45]=-222098;[46]=-222054;[47]=-222009;[48]=-221987;[49]=-221985;[50]=-222006;[51]=-222021;[52]=-222066;[53]=-222125;[54]=-222190;[55]=-222307;[56]=-222400;[57]=-222521;[58]=-222701;[59]=-222871;[60]=-223078;[61]=-223291;[62]=-223531;[63]=-223800;[64]=-224085;[65]=-224402;[66]=-224742;[67]=-225092
408,RECAL 3 0 9999 404 64 4 80,0,9999,404,0,64,4,80,340.000000,33,0,ParabolaNotDownward,2342.000000,Flat,16,-221993.000000,,,,0,
409,RECAL 3 1 9999 405 64 4 80,1,9999,405,0,64,4,80,-2310.000000,33,1,Ok,231874.000000,NonMono,16,-221999.000000,16.045223,16,-2245.819107,5,[14]=-226118;[15]=-223078;[16]=-221999;[17]=-222889;[18]=-225659
410,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,451.000000,33,1,Ok,4053.000000,NonMono,15,-224534.000000,14.622628,15,509.490512,17,[7]=-225132;[8]=-225004;[9]=-224877;[10]=-224770;[11]=-224680;[12]=-224606;[13]=-224558;[14]=-224550;[15]=-224534;[16]=-224542;[17]=-224588;[18]=-224677;[19]=-224772;[20]=-224888;[21]=-225035;[22]=-225195;[23]=-225403
